"","player","tm","game_id","wpa","epa","id","pa.yds","pa.tds","pa.cmp","pa.att","pa.cmp_pct","pa.cpo","pa.sck","pa.int","pa.1st","pa.air","pa.dpb","pa.prob_dpb","pa.dpb_oe","pa.frc","pa.lst","ru.yds","ru.tds","ru.att","ru.1st","ru.20z","ru.10z","ru.frc","ru.lst","re.yds","re.tds","re.cat","re.tgt","re.cat_pct","re.cpo","re.1st","re.air","re.yac","re.xyc","re.frc","re.lst","tm.tot.yds","tm.tot.tds","tm.rushes","tm.target","tm.pyards","tm.ayards","tm.ryards","tm.20zone","tm.10zone"
"1262","M.Andrews","BAL","2021_07_CIN_BAL",0.128,1.34,"M.Andrews2021_07_CIN_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,3,7,0.428,-52.61,2,82,12,22,1,0,393,2,24,20,296,589,115,4,2
"1263","Q.Watkins","PHI","2021_05_PHI_CAR",0.074,0.76,"Q.Watkins2021_05_PHI_CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,3,3,1,34.08,1,35,13,20,0,0,275,2,22,22,198,291,91,4,3
"1264","R.Smith","CAR","2021_04_CAR_DAL",0.011,3.96,"R.Smith2021_04_CAR_DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,5,5,1,19.35,2,16,32,17,0,0,379,4,24,26,301,350,113,3,2
"1265","R.Woods","LA","2021_04_ARI_LA",0.111,0.82,"R.Woods2021_04_ARI_LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,4,6,0.666,7.85,3,62,10,6,0,0,401,2,23,26,280,354,121,5,3
"1266","T.Hockenson","DET","2021_07_DET_LA",0.034,2.47,"T.Hockenson2021_07_DET_LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,6,9,0.666,-6.96,2,55,16,21,0,0,415,1,28,23,285,141,137,5,0
"1267","T.Homer","SEA","2021_03_SEA_MIN",0.302,0.9,"T.Homer2021_03_SEA_MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,3,3,1,12.89,2,-2,50,20,0,0,389,2,18,23,298,282,106,0,0
"1268","T.Marshall","CAR","2021_03_CAR_HOU",0.067,0.54,"T.Marshall2021_03_CAR_HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,4,5,0.8,18.84,3,33,12,14,0,0,407,3,33,23,304,269,117,9,5
"1269","Z.Pascal","IND","2021_02_LA_IND",-0.022,2.02,"Z.Pascal2021_02_LA_IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,5,6,0.833,10.78,3,27,15,18,0,0,356,1,26,22,272,294,109,9,6
"1270","Z.Pascal","IND","2021_05_IND_BAL",0.262,2.57,"Z.Pascal2021_05_IND_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,3,5,0.6,-28.53,3,27,28,20,0,0,513,3,26,25,402,204,123,6,1
"1271","B.Cooks","HOU","2021_04_HOU_BUF",0,1.24,"B.Cooks2021_04_HOU_BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,5,7,0.714,7.12,2,91,9,22,0,0,109,0,18,11,87,180,48,3,2
"1272","C.Davis","NYJ","2021_07_NYJ_NE",0.009,0.38,"C.Davis2021_07_NYJ_NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,4,6,0.666,10.6,3,66,4,11,0,0,299,2,18,26,253,260,62,4,3
"1273","C.Sutton","DEN","2021_04_BAL_DEN",-0.006,1.03,"C.Sutton2021_04_BAL_DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,3,8,0.375,-40.17,2,158,16,29,0,0,254,1,17,19,178,365,106,2,2
"1274","E.Moore","NYJ","2021_02_NE_NYJ",0.085,0.68,"E.Moore2021_02_NE_NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,4,8,0.5,-9.86,1,113,5,27,0,0,336,0,31,19,210,301,152,5,3
"1275","J.Jones","TEN","2021_03_IND_TEN",0.207,1.68,"J.Jones2021_03_IND_TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,3,4,0.75,26.57,2,55,18,8,0,0,370,3,38,18,197,176,180,4,3
"1276","N.Brown","DAL","2021_06_DAL_NE",0.086,3.21,"N.Brown2021_06_DAL_NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,2,2,1,33.67,2,21,26,3,0,0,567,3,31,36,445,458,122,9,4
"1277","A.Thielen","MIN","2021_04_CLE_MIN",0.035,0.76,"A.Thielen2021_04_CLE_MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,3,8,0.375,-56.11,2,124,8,20,0,0,255,1,23,20,203,320,65,5,3
"1278","D.Robinson","KC","2021_02_KC_BAL",0.039,0.56,"D.Robinson2021_02_KC_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,3,4,0.75,24.24,2,55,4,6,0,0,405,4,18,24,343,245,62,2,1
"1279","D.Robinson","KC","2021_06_KC_WAS",0.013,0.31,"D.Robinson2021_06_KC_WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,3,6,0.5,-11.58,3,89,3,8,0,0,499,4,28,32,397,350,109,6,3
"1280","H.Ruggs","LV","2021_01_BAL_LV",0.257,0.36,"H.Ruggs2021_01_BAL_LV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,2,5,0.4,-42.54,2,99,8,14,0,0,491,4,21,34,435,550,82,4,2
"1281","K.Raymond","DET","2021_04_DET_CHI",0.031,6.31,"K.Raymond2021_04_DET_CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,3,6,0.5,-5.5,3,91,22,20,0,0,351,2,25,24,299,326,90,9,7
"1282","N.Fant","DEN","2021_04_BAL_DEN",0.066,4.09,"N.Fant2021_04_BAL_DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,6,10,0.6,-12.19,3,63,23,29,0,0,254,1,17,19,178,365,106,2,2
"1283","Q.Watkins","PHI","2021_03_PHI_DAL",-0.009,0.77,"Q.Watkins2021_03_PHI_DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,2,2,1,45.77,1,41,5,11,0,0,367,3,12,25,326,277,64,1,0
"1284","T.Higbee","LA","2021_07_DET_LA",0.044,3.4,"T.Higbee2021_07_DET_LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,5,8,0.625,-21.11,2,37,22,24,0,0,376,3,19,28,334,383,47,1,0
"1285","T.McLaurin","WAS","2021_05_NO_WAS",0.032,2.21,"T.McLaurin2021_05_NO_WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,4,11,0.363,-44.42,2,163,14,29,0,0,373,2,33,20,248,398,131,10,6
"1286","Z.Jones","LV","2021_01_BAL_LV",0.353,1.53,"Z.Jones2021_01_BAL_LV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,2,2,1,44.54,2,41,5,6,0,0,491,4,21,34,435,550,82,4,2
"1287","C.Davis","NYJ","2021_05_NYJ_ATL",0.016,0.66,"C.Davis2021_05_NYJ_ATL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,4,7,0.571,-7.22,2,105,8,12,0,0,232,2,18,19,192,276,64,6,4
"1288","D.Duvernay","BAL","2021_05_IND_BAL",0.074,4.02,"D.Duvernay2021_05_IND_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,4,4,1,28.21,3,26,19,13,0,0,527,4,26,37,442,308,86,7,6
"1289","D.Mooney","CHI","2021_06_GB_CHI",-0.002,0.78,"D.Mooney2021_06_GB_CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,5,8,0.625,-3.41,3,70,6,20,0,0,277,2,26,16,174,327,140,3,3
"1290","D.Schultz","DAL","2021_01_DAL_TB",0.022,4.37,"D.Schultz2021_01_DAL_TB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,6,6,1,20.41,3,14,31,23,0,0,451,3,18,42,403,382,60,3,2
"1291","D.Waller","LV","2021_05_CHI_LV",0.051,5.18,"D.Waller2021_05_CHI_LV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,4,8,0.5,-42.5,1,75,33,26,0,0,259,1,22,22,206,319,71,5,3
"1292","H.Renfrow","LV","2021_04_LV_LAC",0.027,1.64,"H.Renfrow2021_04_LV_LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,6,8,0.75,1.97,2,43,18,21,0,0,213,2,18,21,196,294,48,2,1
"1293","L.Thomas","WAS","2021_02_NYG_WAS",0.013,0.97,"L.Thomas2021_02_NYG_WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,5,7,0.714,5.4,1,69,16,25,0,0,407,3,22,34,336,344,87,2,2
"1294","A.Green","ARI","2021_02_MIN_ARI",0.135,2.41,"A.Green2021_02_MIN_ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,3,6,0.5,-27.64,2,52,14,14,0,0,474,5,21,29,400,296,103,3,1
"1295","A.Humphries","WAS","2021_02_NYG_WAS",0.106,5.35,"A.Humphries2021_02_NYG_WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,7,8,0.875,9.93,2,17,40,39,0,0,407,3,22,34,336,344,87,2,2
"1296","B.Zylstra","CAR","2021_02_NO_CAR",0.039,2.15,"B.Zylstra2021_02_NO_CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,3,3,1,34.89,3,29,15,4,0,0,383,3,33,26,305,268,89,7,5
"1297","E.Engram","NYG","2021_07_CAR_NYG",-0.028,3.58,"E.Engram2021_07_CAR_NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,6,8,0.75,-7.02,1,3,44,39,0,0,302,2,31,24,219,226,103,7,3
"1298","J.Meyers","NE","2021_01_MIA_NE",0.121,1.28,"J.Meyers2021_01_MIA_NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,6,9,0.666,1.85,4,63,20,26,0,0,393,1,30,29,281,239,125,3,1
"1299","J.Meyers","NE","2021_06_DAL_NE",0.015,0.09,"J.Meyers2021_06_DAL_NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,5,7,0.714,24.15,3,48,2,14,0,0,337,5,27,15,229,172,120,5,4
"1300","J.Meyers","NE","2021_07_NYJ_NE",0.079,1.3,"J.Meyers2021_07_NYJ_NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,5,7,0.714,8.59,3,66,14,18,0,0,551,7,32,28,411,340,148,8,7
"1301","N.Collins","HOU","2021_06_HOU_IND",0.018,0.38,"N.Collins2021_06_HOU_IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,4,6,0.666,-6.94,3,54,6,12,0,0,353,0,29,29,243,279,124,1,0
"1302","Q.Watkins","PHI","2021_06_TB_PHI",-0.011,-0.11,"Q.Watkins2021_06_TB_PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,3,6,0.5,17.78,2,97,-1,15,0,0,215,3,19,12,115,284,100,8,4
"1303","S.Watkins","BAL","2021_02_KC_BAL",0.094,0.66,"S.Watkins2021_02_KC_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,4,7,0.571,-16.7,2,69,14,13,0,0,481,6,41,18,239,247,251,10,6
"1304","T.Higgins","CIN","2021_06_CIN_DET",0.081,1.64,"T.Higgins2021_06_CIN_DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,3,6,0.5,-41.06,2,59,16,11,0,0,398,4,36,20,278,225,142,2,0
"1305","Z.Pascal","IND","2021_04_IND_MIA",0.024,1.85,"Z.Pascal2021_04_IND_MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,4,5,0.8,11.45,1,28,22,19,0,0,349,3,33,24,228,282,139,10,2
"1306","A.Brown","TEN","2021_02_TEN_SEA",0,0,"A.Brown2021_02_TEN_SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,3,9,0.333,-62.77,4,172,0,22,0,0,532,3,40,27,347,402,212,9,5
"1307","A.Trautman","NO","2021_05_NO_WAS",0.075,1.11,"A.Trautman2021_05_NO_WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,2,2,1,40.88,2,26,17,5,0,0,369,5,23,15,279,365,98,1,0
"1308","B.Edwards","LV","2021_07_PHI_LV",0.863,7.96,"B.Edwards2021_07_PHI_LV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3,4,0.75,15.12,3,39,11,6,0,0,442,4,29,31,323,193,119,4,3
"1309","C.Godwin","TB","2021_06_TB_PHI",0.146,3.79,"C.Godwin2021_06_TB_PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,5,5,1,27.29,3,24,19,17,0,0,399,4,31,34,297,283,102,9,7
"1310","C.Kmet","CHI","2021_07_CHI_TB",-0.003,1.79,"C.Kmet2021_07_CHI_TB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,5,6,0.833,11.16,2,29,22,20,0,0,311,0,29,22,184,206,143,2,1
"1311","M.Gesicki","MIA","2021_05_MIA_TB",0.053,1.41,"M.Gesicki2021_05_MIA_TB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,4,7,0.571,-17.39,2,71,17,20,0,0,301,2,9,27,275,250,39,2,2
"1312","M.Pruitt","TEN","2021_02_TEN_SEA",0.088,3.54,"M.Pruitt2021_02_TEN_SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,3,3,1,24.71,2,27,16,8,0,0,532,3,40,27,347,402,212,9,5
"1313","V.Jefferson","LA","2021_07_DET_LA",0.033,-0.74,"V.Jefferson2021_07_DET_LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,4,7,0.571,-5.63,2,107,7,18,0,0,376,3,19,28,334,383,47,1,0
"1314","Z.Jones","LV","2021_07_PHI_LV",0,0,"Z.Jones2021_07_PHI_LV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,1,1,1,68.71,1,43,0,4,0,0,442,4,29,31,323,193,119,4,3
"1315","Z.Pascal","IND","2021_01_SEA_IND",0.009,1.13,"Z.Pascal2021_01_SEA_IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,4,5,0.8,23.77,3,42,9,12,0,0,336,2,31,25,251,208,113,6,4
"1316","A.Hooper","CLE","2021_07_DEN_CLE",0.088,3.71,"A.Hooper2021_07_DEN_CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,2,3,0.666,0.07,1,3,39,14,0,0,376,2,33,21,199,222,182,8,3
"1317","A.Lazard","GB","2021_03_GB_SF",0.133,1.39,"A.Lazard2021_03_GB_SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,1,1,60.06,1,23,19,4,0,0,353,3,25,23,261,354,100,7,2
"1318","C.Kmet","CHI","2021_01_CHI_LA",0.022,3.2,"C.Kmet2021_01_CHI_LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,5,7,0.714,-9.01,3,31,26,24,0,0,322,2,26,29,216,169,134,6,2
"1319","C.Wilson","DAL","2021_06_DAL_NE",0.32,4.46,"C.Wilson2021_06_DAL_NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,4,7,0.571,2.91,3,59,18,13,0,0,567,3,31,36,445,458,122,9,4
"1320","D.Goedert","PHI","2021_01_PHI_ATL",0.025,1.91,"D.Goedert2021_01_PHI_ATL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,4,5,0.8,24.27,3,34,18,14,0,0,436,4,32,27,264,128,173,3,2
"1321","D.Parker","MIA","2021_02_BUF_MIA",0.032,0.8,"D.Parker2021_02_BUF_MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,5,9,0.555,-9.82,4,94,10,15,0,0,216,0,20,25,182,206,71,1,0
"1322","D.Parker","MIA","2021_03_MIA_LV",0.234,0.34,"D.Parker2021_03_MIA_LV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,4,7,0.571,-0.92,3,121,2,22,0,0,332,2,27,32,215,391,133,4,4
"1323","H.Henry","NE","2021_02_NE_NYJ",0.027,1.61,"H.Henry2021_02_NE_NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,2,4,0.5,-32.06,2,38,22,6,0,0,260,2,24,22,186,140,101,7,4
"1324","L.Thomas","WAS","2021_03_WAS_BUF",-0.03,-2.69,"L.Thomas2021_03_WAS_BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,4,4,1,34.13,2,19,23,10,1,1,290,3,25,14,212,165,78,4,3
"1325","M.Alie-Cox","IND","2021_04_IND_MIA",0.089,0.64,"M.Alie-Cox2021_04_IND_MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,3,5,0.6,23.02,3,61,10,4,0,0,349,3,33,24,228,282,139,10,2
"1326","T.Hockenson","DET","2021_04_DET_CHI",0.038,3.87,"T.Hockenson2021_04_DET_CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,4,8,0.5,-35.93,2,68,28,26,0,0,351,2,25,24,299,326,90,9,7
"1327","T.Johnson","TB","2021_05_MIA_TB",0.001,2.31,"T.Johnson2021_05_MIA_TB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,3,3,1,34.88,2,27,15,11,0,0,558,6,25,33,452,449,121,7,2
"1328","T.Patrick","DEN","2021_06_LV_DEN",0.076,1.77,"T.Patrick2021_06_LV_DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,3,6,0.5,-8.55,2,90,13,11,0,0,421,3,23,35,334,491,112,2,0
"1329","V.Jefferson","LA","2021_03_TB_LA",0.063,1.79,"V.Jefferson2021_03_TB_LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,4,6,0.666,-1.67,3,58,22,21,0,0,407,4,24,27,343,359,76,3,1
"1330","C.Davis","NYJ","2021_03_NYJ_DEN",0.038,0.42,"C.Davis2021_03_NYJ_DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,5,10,0.5,-29.54,3,108,5,19,0,0,162,0,13,19,160,270,43,0,0
"1331","D.Knox","BUF","2021_01_PIT_BUF",0.074,4.06,"D.Knox2021_01_PIT_BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,4,4,1,23.24,3,23,18,12,0,0,371,2,25,30,270,487,117,5,4
"1332","I.Thomas","CAR","2021_06_MIN_CAR",0.047,0.33,"I.Thomas2021_06_MIN_CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,2,0.5,2.21,1,43,5,5,0,0,308,2,23,17,207,423,118,2,2
"1333","J.Akins","HOU","2021_06_HOU_IND",0.014,2.38,"J.Akins2021_06_HOU_IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,4,6,0.666,1.61,2,38,17,16,0,0,353,0,29,29,243,279,124,1,0
"1334","K.Hamler","DEN","2021_01_DEN_NYG",0.083,0.49,"K.Hamler2021_01_DEN_NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,3,4,0.75,33.32,3,86,4,7,0,0,420,3,28,28,264,312,165,4,0
"1335","K.Juszczyk","SF","2021_04_SEA_SF",0.035,3.22,"K.Juszczyk2021_04_SEA_SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,4,4,1,20.84,2,9,32,18,0,0,459,3,30,23,322,352,143,1,1
"1336","M.Callaway","NO","2021_03_NO_NE",0.031,1.68,"M.Callaway2021_03_NO_NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,4,5,0.8,23.31,3,40,15,7,0,0,252,3,38,13,128,203,142,8,3
"1337","M.Gesicki","MIA","2021_02_BUF_MIA",0.081,1.78,"M.Gesicki2021_02_BUF_MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,3,6,0.5,-29.53,3,64,7,11,0,0,216,0,20,25,182,206,71,1,0
"1338","R.Seals-Jones","WAS","2021_05_NO_WAS",0.046,2.68,"R.Seals-Jones2021_05_NO_WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,5,9,0.555,-14.94,2,39,19,27,0,0,373,2,33,20,248,398,131,10,6
"1339","T.Conklin","MIN","2021_01_MIN_CIN",0.122,0.52,"T.Conklin2021_01_MIN_CIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,4,4,1,30.54,1,31,10,14,0,0,403,3,22,37,362,308,67,2,1
"1340","A.Hooper","CLE","2021_02_HOU_CLE",0.055,4.61,"A.Hooper2021_02_HOU_CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,5,5,1,28.17,2,17,23,17,0,0,355,4,34,19,213,131,156,8,3
"1341","A.Thielen","MIN","2021_05_DET_MIN",0.057,0.08,"A.Thielen2021_05_DET_MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,2,3,0.666,4.13,2,52,1,7,0,0,384,1,28,25,275,254,120,1,0
"1342","B.Edwards","LV","2021_02_LV_PIT",0.057,1.77,"B.Edwards2021_02_LV_PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,3,3,1,25.39,2,23,17,6,0,0,425,2,25,28,382,303,52,5,2
"1343","D.Mims","NYJ","2021_01_NYJ_CAR",0.03,0.62,"D.Mims2021_01_NYJ_CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,1,1,73.37,1,30,10,5,0,0,254,2,18,20,258,360,45,1,1
"1344","G.Davis","BUF","2021_01_PIT_BUF",0.083,0.64,"G.Davis2021_01_PIT_BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,2,5,0.4,-16.93,2,74,11,13,0,0,371,2,25,30,270,487,117,5,4
"1345","G.Everett","SEA","2021_06_SEA_PIT",0.089,2.55,"G.Everett2021_06_SEA_PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,2,3,0.666,-6.69,1,10,27,19,0,0,309,2,27,23,209,99,144,6,4
"1346","G.Kittle","SF","2021_04_SEA_SF",0.066,3.33,"G.Kittle2021_04_SEA_SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,4,10,0.4,-61.97,2,92,22,46,0,0,459,3,30,23,322,352,143,1,1
"1347","H.Hurst","ATL","2021_05_NYJ_ATL",0.038,-2.43,"H.Hurst2021_05_NYJ_ATL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,4,5,0.8,24.5,2,67,16,19,2,1,450,3,29,33,342,354,108,4,2
"1348","I.Thomas","CAR","2021_05_PHI_CAR",0.034,0.86,"I.Thomas2021_05_PHI_CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,4,5,0.8,11.05,2,36,9,22,0,0,267,1,30,21,177,290,109,2,1
"1349","T.Higbee","LA","2021_03_TB_LA",0.141,9.35,"T.Higbee2021_03_TB_LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,5,5,1,21.87,3,3,37,24,1,0,407,4,24,27,343,359,76,3,1
"1350","A.Thielen","MIN","2021_02_MIN_ARI",0.173,3.38,"A.Thielen2021_02_MIN_ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,6,7,0.857,17.31,3,28,20,29,1,0,419,3,27,22,244,203,177,3,1
"1351","D.Mooney","CHI","2021_07_CHI_TB",0.007,0.02,"D.Mooney2021_07_CHI_TB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,2,5,0.4,-52.6,2,59,3,7,0,0,311,0,29,22,184,206,143,2,1
"1352","D.Peoples-Jones","CLE","2021_03_CHI_CLE",0,0,"D.Peoples-Jones2021_03_CHI_CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,2,2,1,52.68,2,39,0,4,0,0,418,2,42,19,246,306,215,8,0
"1353","N.Fant","DEN","2021_07_DEN_CLE",0.021,4.96,"N.Fant2021_07_DEN_CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,5,7,0.714,11.27,1,22,25,20,0,0,223,2,14,23,187,174,41,3,1
"1354","R.Gronkowski","TB","2021_02_ATL_TB",0.133,2.69,"R.Gronkowski2021_02_ATL_TB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,4,5,0.8,25.89,2,47,12,7,0,0,341,5,21,24,276,347,82,4,2
